Estimate,Std. Error,z value,Pr(>|z|)
-77639133184684.6,12270616.2135678,-6327239.95546675,0
-76704762931562.4,5442651.47338624,-14093271.1393771,0
76038719129637.0,3646295.92620282,20853688.4193111,0
73900610631677.3,7280701.14820215,10150205.1969165,0
73798683296148.4,2643977.01848794,27911998.7731031,0
-73414193264244.8,12668351.8795555,-5795086.3665796,0
-72511138967945.2,9715074.05890951,-7463776.24383075,0
72193233749526.2,21350056.3378854,3381407.17790146,0
-71862926957128.4,5988717.86775408,-11999718.2275142,0
71807495197649.2,3299724.86225183,21761661.4097473,0
-71147539850935.0,2621966.22293943,-27135185.5063842,0
70703106079429.8,11630077.8197281,6079332.15713276,0
69556147203445.6,5356460.90757101,12985467.1589468,0
68388485817964.1,7840964.68536888,8721947.94418295,0
67785480954071.0,5504613.01547445,12314304.5230453,0
66737870133483.7,7501117.91234643,8897056.53388502,0
66397855342640.3,4412608.8850435,15047301.284212,0
-65774179893115.1,6339244.74474077,-10375712.3350827,0
64595040124627.0,7476179.32186412,8640113.79926622,0
-64284268120170.4,6152420.86098345,-10448613.5738599,0
-64234369687024.0,3060917.87472848,-20985329.3410304,0
-63742175595641.2,5848972.8009066,-10898011.9698558,0
62938704293147.1,10313672.0114113,6102453.54162032,0
62682423605729.3,7033433.50323142,8912066.00260466,0
-62144718596374.5,6544953.83805458,-9495058.35091519,0
-62021615287527.7,25998906.3554164,-2385547.08569911,0
-61161746903529.9,3472090.46466778,-17615251.5396461,0
